WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.034.153 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.034.314 W srv  llama_server: -----------------
0.00.034.316 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.034.316 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.034.316 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.034.316 W srv  llama_server: -----------------
0.00.035.479 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.520.783 I cmn          init: llama threadpool init, n_threads = 8
0.12.521.046 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.12.605.982 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.703.159 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.12.732.576 I srv  llama_server: model loaded
0.12.732.583 I srv  llama_server: listening on http://0.0.0.0:8080
0.12.732.584 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.12.732.584 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.13.067.237 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
18.41.305.872 I slot print_timing: id  1 | task 4852 | prompt processing, n_tokens =  17210, progress = 0.97, t =  34.35 s / 501.07 tokens per second
18.42.623.559 I slot print_timing: id  1 | task 4852 | prompt processing, n_tokens =  17722, progress = 1.00, t =  35.27 s / 502.43 tokens per second
18.42.624.985 W slot create_check: id  1 | task 4852 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
18.45.796.457 I slot print_timing: id  1 | task 4852 | n_gen =    101, tg =  33.33 t/s, tg_3s =  33.66 t/s
18.48.852.313 I slot print_timing: id  1 | task 4852 | n_gen =    199, tg =  32.69 t/s, tg_3s =  32.07 t/s
18.51.902.827 I slot print_timing: id  1 | task 4852 | n_gen =    301, tg =  32.94 t/s, tg_3s =  33.44 t/s
18.54.974.433 I slot print_timing: id  1 | task 4852 | n_gen =    395, tg =  32.35 t/s, tg_3s =  30.60 t/s
18.58.008.185 I slot print_timing: id  1 | task 4852 | n_gen =    487, tg =  31.95 t/s, tg_3s =  30.33 t/s
19.00.354.571 I slot print_timing: id  1 | task 4852 | prompt eval time =   36674.37 ms / 17726 tokens (    2.07 ms per token,   483.33 tokens per second)
19.00.354.582 I slot print_timing: id  1 | task 4852 |        eval time =   17558.19 ms /   562 tokens (   31.30 ms per token,    31.95 tokens per second)
19.00.354.586 I slot print_timing: id  1 | task 4852 |       total time =   54232.57 ms / 18288 tokens
19.00.354.587 I slot print_timing: id  1 | task 4852 |    graphs reused =       4658
19.00.354.597 I slot print_timing: id  1 | task 4852 | draft acceptance = 0.69362 (  326 accepted /   470 generated), mean len =  2.39
19.00.356.299 I slot      release: id  1 | task 4852 | stop processing: n_tokens = 18287, truncated = 0
19.00.438.204 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 163212484918
19.00.438.270 I slot launch_slot_: id  3 | task 5108 | processing task, is_child = 0
19.00.439.795 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 457.256 MiB)
19.00.457.161 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 908.576 MiB)
19.06.227.637 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   3114, progress = 0.13, t =   4.48 s / 695.65 tokens per second
19.08.043.438 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   4138, progress = 0.18, t =   6.27 s / 660.36 tokens per second
19.09.910.108 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   5162, progress = 0.22, t =   8.11 s / 636.74 tokens per second
19.11.829.763 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   6186, progress = 0.26, t =  10.00 s / 618.58 tokens per second
19.13.801.874 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 163259518562
19.13.802.167 I slot launch_slot_: id  0 | task 5117 | processing task, is_child = 0
19.17.208.038 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   7210, progress = 0.31, t =  11.95 s / 603.58 tokens per second
19.19.277.086 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   2660, progress = 0.05, t =   5.00 s / 531.91 tokens per second
19.21.163.341 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   3684, progress = 0.07, t =   6.43 s / 572.68 tokens per second
19.23.026.464 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   4708, progress = 0.08, t =   8.27 s / 569.13 tokens per second
19.24.942.207 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   5732, progress = 0.10, t =  10.16 s / 564.08 tokens per second
19.26.909.691 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   6756, progress = 0.12, t =  12.10 s / 558.20 tokens per second
19.28.936.682 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   7780, progress = 0.14, t =  14.10 s / 551.80 tokens per second
19.31.020.106 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   8804, progress = 0.16, t =  16.15 s / 544.97 tokens per second
19.33.155.702 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =   9828, progress = 0.18, t =  18.26 s / 538.12 tokens per second
19.35.341.652 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  10852, progress = 0.19, t =  20.43 s / 531.29 tokens per second
19.37.579.155 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  11876, progress = 0.21, t =  22.64 s / 524.64 tokens per second
19.39.867.125 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  12900, progress = 0.23, t =  24.90 s / 518.09 tokens per second
19.42.204.194 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  13924, progress = 0.25, t =  27.21 s / 511.70 tokens per second
19.44.594.980 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  14948, progress = 0.27, t =  29.58 s / 505.41 tokens per second
19.47.054.267 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  15972, progress = 0.29, t =  32.00 s / 499.07 tokens per second
19.49.554.884 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  16996, progress = 0.30, t =  34.48 s / 492.88 tokens per second
19.52.106.470 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  18020, progress = 0.32, t =  37.01 s / 486.92 tokens per second
19.52.106.667 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   7622, progress = 0.32, t =  17.95 s / 424.55 tokens per second
19.54.920.910 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  19011, progress = 0.34, t =  39.89 s / 476.59 tokens per second
19.57.632.718 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  20035, progress = 0.36, t =  42.48 s / 471.61 tokens per second
20.00.334.320 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  21059, progress = 0.38, t =  45.16 s / 466.32 tokens per second
20.03.087.177 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  22083, progress = 0.39, t =  47.89 s / 461.15 tokens per second
20.05.898.526 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  23107, progress = 0.41, t =  50.67 s / 456.07 tokens per second
20.08.771.304 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  24131, progress = 0.43, t =  53.51 s / 450.96 tokens per second
20.11.695.937 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  25155, progress = 0.45, t =  56.41 s / 445.94 tokens per second
20.14.673.966 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  26179, progress = 0.47, t =  59.36 s / 441.02 tokens per second
20.17.707.791 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  27203, progress = 0.49, t =  62.37 s / 436.17 tokens per second
20.20.796.132 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  28227, progress = 0.50, t =  65.43 s / 431.42 tokens per second
20.23.936.866 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  29251, progress = 0.52, t =  68.54 s / 426.76 tokens per second
20.27.130.551 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  30275, progress = 0.54, t =  71.71 s / 422.19 tokens per second
20.30.379.593 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  31299, progress = 0.56, t =  74.93 s / 417.71 tokens per second
20.33.678.988 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  32323, progress = 0.58, t =  78.21 s / 413.30 tokens per second
20.37.032.365 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  33347, progress = 0.60, t =  81.53 s / 409.01 tokens per second
20.40.440.487 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  34371, progress = 0.61, t =  84.91 s / 404.79 tokens per second
20.43.902.893 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  35395, progress = 0.63, t =  88.35 s / 400.64 tokens per second
20.47.420.678 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  36419, progress = 0.65, t =  91.84 s / 396.56 tokens per second
20.51.004.699 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  37443, progress = 0.67, t =  95.39 s / 392.55 tokens per second
20.54.654.107 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  38467, progress = 0.69, t =  99.00 s / 388.54 tokens per second
20.58.404.369 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  39491, progress = 0.71, t = 102.68 s / 384.60 tokens per second
20.58.404.582 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   7655, progress = 0.33, t =  52.84 s / 144.87 tokens per second
21.02.014.457 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  40221, progress = 0.72, t = 106.48 s / 377.73 tokens per second
21.02.014.667 W slot create_check: id  0 | task 5117 | erasing old context checkpoint (pos_min = 2659, pos_max = 2659, n_tokens = 2660, size = 153.259 MiB)
21.05.963.116 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  41245, progress = 0.74, t = 110.18 s / 374.34 tokens per second
21.09.910.904 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  42269, progress = 0.75, t = 114.11 s / 370.41 tokens per second
21.13.918.017 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  43293, progress = 0.77, t = 118.09 s / 366.61 tokens per second
21.17.956.393 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  44317, progress = 0.79, t = 122.12 s / 362.90 tokens per second
21.22.056.362 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  45341, progress = 0.81, t = 126.18 s / 359.33 tokens per second
21.26.209.907 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  46365, progress = 0.83, t = 130.31 s / 355.81 tokens per second
21.26.210.082 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   7949, progress = 0.34, t = 119.43 s / 66.56 tokens per second
21.28.981.690 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  46518, progress = 0.83, t = 134.59 s / 345.63 tokens per second
21.28.981.907 W slot create_check: id  0 | task 5117 | erasing old context checkpoint (pos_min = 19010, pos_max = 19010, n_tokens = 19011, size = 175.589 MiB)
21.33.231.785 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  47542, progress = 0.85, t = 137.31 s / 346.24 tokens per second
21.37.469.264 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  48566, progress = 0.87, t = 141.53 s / 343.16 tokens per second
21.41.758.135 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  49590, progress = 0.89, t = 145.79 s / 340.15 tokens per second
21.46.109.632 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  50614, progress = 0.90, t = 150.11 s / 337.18 tokens per second
21.50.515.400 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  51638, progress = 0.92, t = 154.49 s / 334.25 tokens per second
21.54.981.235 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  52662, progress = 0.94, t = 158.93 s / 331.36 tokens per second
21.59.508.808 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  53686, progress = 0.96, t = 163.42 s / 328.51 tokens per second
22.04.091.637 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  54710, progress = 0.98, t = 167.98 s / 325.70 tokens per second
22.04.091.827 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   8820, progress = 0.37, t = 147.54 s / 59.78 tokens per second
22.08.409.341 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  55493, progress = 0.99, t = 174.20 s / 318.55 tokens per second
22.08.409.516 W slot create_check: id  0 | task 5117 | erasing old context checkpoint (pos_min = 40220, pos_max = 40220, n_tokens = 40221, size = 204.554 MiB)
22.08.516.096 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   9061, progress = 0.38, t = 187.16 s / 48.41 tokens per second
22.11.916.921 I slot print_timing: id  0 | task 5117 | prompt processing, n_tokens =  56005, progress = 1.00, t = 176.37 s / 317.54 tokens per second
22.11.921.053 W slot create_check: id  0 | task 5117 | erasing old context checkpoint (pos_min = 46517, pos_max = 46517, n_tokens = 46518, size = 213.154 MiB)
22.12.031.917 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =   9573, progress = 0.41, t = 189.32 s / 50.56 tokens per second
22.14.534.390 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  10593, progress = 0.45, t = 193.54 s / 54.73 tokens per second
22.17.034.659 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  11614, progress = 0.49, t = 196.04 s / 59.24 tokens per second
22.19.588.055 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  12635, progress = 0.54, t = 198.59 s / 63.62 tokens per second
22.22.190.993 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  13656, progress = 0.58, t = 201.19 s / 67.88 tokens per second
22.24.861.094 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  14677, progress = 0.62, t = 203.85 s / 72.00 tokens per second
22.27.577.578 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  15698, progress = 0.67, t = 206.57 s / 75.99 tokens per second
22.30.352.701 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  16719, progress = 0.71, t = 209.33 s / 79.87 tokens per second
22.33.170.559 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  17740, progress = 0.75, t = 212.15 s / 83.62 tokens per second
22.36.045.475 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  18761, progress = 0.80, t = 215.02 s / 87.25 tokens per second
22.37.996.943 W srv          stop: cancel task, id_task = 5117
22.38.915.361 I slot      release: id  0 | task 5117 | stop processing: n_tokens = 56032, truncated = 0
22.38.915.374 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  19782, progress = 0.84, t = 217.94 s / 90.77 tokens per second
22.41.700.987 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  20806, progress = 0.88, t = 219.45 s / 94.81 tokens per second
22.44.551.020 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  21830, progress = 0.93, t = 222.27 s / 98.22 tokens per second
22.47.456.245 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  22854, progress = 0.97, t = 225.15 s / 101.51 tokens per second
22.48.122.749 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  23023, progress = 0.98, t = 226.66 s / 101.57 tokens per second
22.49.651.634 I slot print_timing: id  3 | task 5108 | prompt processing, n_tokens =  23535, progress = 1.00, t = 227.40 s / 103.49 tokens per second
22.49.653.694 W slot create_check: id  3 | task 5108 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
22.53.588.027 I slot print_timing: id  3 | task 5108 | n_gen =    100, tg =  26.48 t/s, tg_3s =  26.75 t/s
22.56.609.997 I slot print_timing: id  3 | task 5108 | n_gen =    180, tg =  26.48 t/s, tg_3s =  26.47 t/s
22.59.651.500 I slot print_timing: id  3 | task 5108 | n_gen =    272, tg =  27.65 t/s, tg_3s =  30.25 t/s
23.02.707.381 I slot print_timing: id  3 | task 5108 | n_gen =    357, tg =  27.69 t/s, tg_3s =  27.82 t/s
23.05.754.970 I slot print_timing: id  3 | task 5108 | n_gen =    440, tg =  27.60 t/s, tg_3s =  27.23 t/s
23.08.810.227 I slot print_timing: id  3 | task 5108 | n_gen =    536, tg =  28.22 t/s, tg_3s =  31.42 t/s
23.11.817.748 I slot print_timing: id  3 | task 5108 | n_gen =    628, tg =  28.54 t/s, tg_3s =  30.59 t/s
23.14.896.565 I slot print_timing: id  3 | task 5108 | n_gen =    716, tg =  28.55 t/s, tg_3s =  28.58 t/s
23.17.964.558 I slot print_timing: id  3 | task 5108 | n_gen =    791, tg =  28.10 t/s, tg_3s =  24.45 t/s
23.20.998.637 I slot print_timing: id  3 | task 5108 | n_gen =    863, tg =  27.67 t/s, tg_3s =  23.73 t/s
23.24.025.709 I slot print_timing: id  3 | task 5108 | n_gen =    934, tg =  27.30 t/s, tg_3s =  23.46 t/s
23.27.070.074 I slot print_timing: id  3 | task 5108 | n_gen =   1014, tg =  27.22 t/s, tg_3s =  26.28 t/s
23.30.085.591 I slot print_timing: id  3 | task 5108 | n_gen =   1085, tg =  26.94 t/s, tg_3s =  23.54 t/s
23.33.093.820 I slot print_timing: id  3 | task 5108 | n_gen =   1167, tg =  26.96 t/s, tg_3s =  27.26 t/s
23.36.184.808 I slot print_timing: id  3 | task 5108 | n_gen =   1242, tg =  26.78 t/s, tg_3s =  24.26 t/s
23.39.212.357 I slot print_timing: id  3 | task 5108 | n_gen =   1313, tg =  26.58 t/s, tg_3s =  23.45 t/s
23.42.236.489 I slot print_timing: id  3 | task 5108 | n_gen =   1390, tg =  26.51 t/s, tg_3s =  25.46 t/s
23.45.305.190 I slot print_timing: id  3 | task 5108 | n_gen =   1478, tg =  26.63 t/s, tg_3s =  28.68 t/s
23.48.355.064 I slot print_timing: id  3 | task 5108 | n_gen =   1551, tg =  26.49 t/s, tg_3s =  23.94 t/s
23.51.418.188 I slot print_timing: id  3 | task 5108 | n_gen =   1629, tg =  26.44 t/s, tg_3s =  25.46 t/s
23.54.492.708 I slot print_timing: id  3 | task 5108 | n_gen =   1708, tg =  26.41 t/s, tg_3s =  25.70 t/s
23.57.567.492 I slot print_timing: id  3 | task 5108 | n_gen =   1779, tg =  26.26 t/s, tg_3s =  23.09 t/s
