WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.033.106 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.265 W srv  llama_server: -----------------
0.00.033.267 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.267 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.267 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.267 W srv  llama_server: -----------------
0.00.034.423 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.759.301 I cmn          init: llama threadpool init, n_threads = 8
0.06.759.506 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.06.840.585 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.954.453 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.06.988.559 I srv  llama_server: model loaded
0.06.988.568 I srv  llama_server: listening on http://0.0.0.0:8080
0.06.988.569 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.06.988.570 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
4.06.680.478 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
41.00.665.909 I slot print_timing: id  1 | task 15872 | prompt processing, n_tokens =  13301, progress = 0.94, t =  40.46 s / 328.76 tokens per second
41.04.088.198 I slot print_timing: id  0 | task 15792 | n_gen =    208, tg =   2.41 t/s, tg_3s =   0.86 t/s
41.04.155.191 I slot print_timing: id  1 | task 15872 | prompt processing, n_tokens =  14322, progress = 0.98, t =  43.94 s / 325.94 tokens per second
41.05.143.775 I slot print_timing: id  1 | task 15872 | prompt processing, n_tokens =  14527, progress = 0.98, t =  45.08 s / 322.26 tokens per second
41.05.144.066 W slot create_check: id  1 | task 15872 | erasing old context checkpoint (pos_min = 14557, pos_max = 14557, n_tokens = 14558, size = 169.507 MiB)
41.07.160.173 I slot print_timing: id  0 | task 15792 | n_gen =    214, tg =   2.39 t/s, tg_3s =   1.95 t/s
41.07.170.812 I slot print_timing: id  1 | task 15872 | prompt processing, n_tokens =  15039, progress = 1.00, t =  47.04 s / 319.70 tokens per second
41.07.173.343 W slot create_check: id  1 | task 15872 | erasing old context checkpoint (pos_min = 15097, pos_max = 15097, n_tokens = 15098, size = 170.245 MiB)
41.10.266.187 I slot print_timing: id  0 | task 15792 | n_gen =    247, tg =   2.67 t/s, tg_3s =  10.62 t/s
41.13.292.573 I slot print_timing: id  0 | task 15792 | n_gen =    280, tg =   2.93 t/s, tg_3s =  10.90 t/s
41.13.752.326 I slot print_timing: id  0 | task 15792 | prompt eval time =    5739.33 ms /   423 tokens (   13.57 ms per token,    73.70 tokens per second)
41.13.752.328 I slot print_timing: id  0 | task 15792 |        eval time =   95656.60 ms /   286 tokens (  335.64 ms per token,     2.98 tokens per second)
41.13.752.329 I slot print_timing: id  0 | task 15792 |       total time =  101395.94 ms /   709 tokens
41.13.752.330 I slot print_timing: id  0 | task 15792 |    graphs reused =      15472
41.13.752.332 I slot print_timing: id  0 | task 15792 | draft acceptance = 0.66803 (  163 accepted /   244 generated), mean len =  2.34
41.13.753.818 I slot      release: id  0 | task 15792 | stop processing: n_tokens = 63034, truncated = 0
41.14.445.363 I slot print_timing: id  1 | task 15872 | prompt eval time =   47502.99 ms / 15043 tokens (    3.16 ms per token,   316.67 tokens per second)
41.14.445.373 I slot print_timing: id  1 | task 15872 |        eval time =    6944.11 ms /    81 tokens (   86.80 ms per token,    11.52 tokens per second)
41.14.445.375 I slot print_timing: id  1 | task 15872 |       total time =   54447.10 ms / 15124 tokens
41.14.445.376 I slot print_timing: id  1 | task 15872 |    graphs reused =      15478
41.14.445.382 I slot print_timing: id  1 | task 15872 | draft acceptance = 0.70588 (   48 accepted /    68 generated), mean len =  2.41
41.14.446.529 I slot      release: id  1 | task 15872 | stop processing: n_tokens = 30195, truncated = 0
41.14.446.618 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
41.14.447.516 I slot launch_slot_: id  0 | task 15925 | processing task, is_child = 0
41.15.883.057 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 106491757181
41.16.280.020 I slot launch_slot_: id  3 | task 15927 | processing task, is_child = 0
41.16.285.330 W slot create_check: id  0 | task 15925 | erasing old context checkpoint (pos_min = 62325, pos_max = 62325, n_tokens = 62326, size = 234.742 MiB)
41.20.714.870 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   1050, progress = 0.69, t =   4.08 s / 257.54 tokens per second
41.24.370.096 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   2071, progress = 0.71, t =   7.73 s / 267.90 tokens per second
41.28.087.111 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   3092, progress = 0.74, t =  11.44 s / 270.29 tokens per second
41.31.864.288 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   4113, progress = 0.76, t =  15.21 s / 270.34 tokens per second
41.35.713.079 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   5134, progress = 0.78, t =  19.05 s / 269.46 tokens per second
41.39.609.789 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   6155, progress = 0.80, t =  22.95 s / 268.16 tokens per second
41.43.563.101 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   7176, progress = 0.83, t =  26.90 s / 266.76 tokens per second
41.47.570.631 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   8197, progress = 0.85, t =  30.91 s / 265.23 tokens per second
41.51.635.768 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =   9218, progress = 0.87, t =  34.97 s / 263.61 tokens per second
41.55.760.613 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =  10239, progress = 0.89, t =  39.09 s / 261.93 tokens per second
41.59.943.113 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =  11260, progress = 0.92, t =  43.27 s / 260.23 tokens per second
42.04.190.453 I slot print_timing: id  3 | task 15927 | prompt processing, n_tokens =  12281, progress = 0.94, t =  47.50 s / 258.52 tokens per second
42.04.193.132 E init_batch: failed to prepare attention ubatches
42.04.193.135 W decode: failed to find a memory slot for batch of size 1024
42.04.193.152 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 512, ret = 1
42.06.357.723 E init_batch: failed to prepare attention ubatches
42.06.357.729 W decode: failed to find a memory slot for batch of size 512
42.06.357.803 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 512, n_batch = 512, ret = 1
42.06.360.886 E init_batch: failed to prepare attention ubatches
42.06.360.891 W decode: failed to find a memory slot for batch of size 512
42.06.360.991 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 512, n_batch = 256, ret = 1
42.07.483.550 E init_batch: failed to prepare attention ubatches
42.07.483.554 W decode: failed to find a memory slot for batch of size 256
42.07.483.599 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 768, n_batch = 512, ret = 1
42.07.485.265 E init_batch: failed to prepare attention ubatches
42.07.485.266 W decode: failed to find a memory slot for batch of size 256
42.07.485.314 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 768, n_batch = 256, ret = 1
42.07.486.949 E init_batch: failed to prepare attention ubatches
42.07.486.950 W decode: failed to find a memory slot for batch of size 256
42.07.487.008 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 768, n_batch = 128, ret = 1
42.08.072.538 E init_batch: failed to prepare attention ubatches
42.08.072.542 W decode: failed to find a memory slot for batch of size 128
42.08.072.599 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 896, n_batch = 512, ret = 1
42.08.074.220 E init_batch: failed to prepare attention ubatches
42.08.074.222 W decode: failed to find a memory slot for batch of size 128
42.08.074.261 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 896, n_batch = 256, ret = 1
42.08.075.917 E init_batch: failed to prepare attention ubatches
42.08.075.918 W decode: failed to find a memory slot for batch of size 128
42.08.076.038 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 896, n_batch = 128, ret = 1
42.08.077.664 E init_batch: failed to prepare attention ubatches
42.08.077.666 W decode: failed to find a memory slot for batch of size 128
42.08.077.724 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 896, n_batch = 64, ret = 1
42.08.079.308 E init_batch: failed to prepare attention ubatches
42.08.079.309 W decode: failed to find a memory slot for batch of size 64
42.08.079.417 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 896, n_batch = 32, ret = 1
42.08.315.228 E init_batch: failed to prepare attention ubatches
42.08.315.233 W decode: failed to find a memory slot for batch of size 96
42.08.315.244 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 512, ret = 1
42.08.317.990 E init_batch: failed to prepare attention ubatches
42.08.317.992 W decode: failed to find a memory slot for batch of size 96
42.08.318.002 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 256, ret = 1
42.08.320.713 E init_batch: failed to prepare attention ubatches
42.08.320.715 W decode: failed to find a memory slot for batch of size 96
42.08.320.724 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 128, ret = 1
42.08.323.453 E init_batch: failed to prepare attention ubatches
42.08.323.454 W decode: failed to find a memory slot for batch of size 96
42.08.323.463 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 64, ret = 1
42.08.326.183 E init_batch: failed to prepare attention ubatches
42.08.326.184 W decode: failed to find a memory slot for batch of size 64
42.08.326.196 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 32, ret = 1
42.08.328.898 E init_batch: failed to prepare attention ubatches
42.08.328.899 W decode: failed to find a memory slot for batch of size 32
42.08.328.911 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 16, ret = 1
42.08.331.615 E init_batch: failed to prepare attention ubatches
42.08.331.616 W decode: failed to find a memory slot for batch of size 16
42.08.331.663 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 8, ret = 1
42.08.333.904 E init_batch: failed to prepare attention ubatches
42.08.333.905 W decode: failed to find a memory slot for batch of size 8
42.08.333.969 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 4, ret = 1
42.08.335.676 E init_batch: failed to prepare attention ubatches
42.08.335.677 W decode: failed to find a memory slot for batch of size 4
42.08.335.735 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 928, n_batch = 2, ret = 1
42.08.424.284 E init_batch: failed to prepare attention ubatches
42.08.424.287 W decode: failed to find a memory slot for batch of size 94
42.08.424.297 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 512, ret = 1
42.08.427.046 E init_batch: failed to prepare attention ubatches
42.08.427.047 W decode: failed to find a memory slot for batch of size 94
42.08.427.057 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 256, ret = 1
42.08.429.787 E init_batch: failed to prepare attention ubatches
42.08.429.788 W decode: failed to find a memory slot for batch of size 94
42.08.429.802 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 128, ret = 1
42.08.432.673 E init_batch: failed to prepare attention ubatches
42.08.432.675 W decode: failed to find a memory slot for batch of size 94
42.08.432.687 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 64, ret = 1
42.08.435.414 E init_batch: failed to prepare attention ubatches
42.08.435.415 W decode: failed to find a memory slot for batch of size 64
42.08.435.424 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 32, ret = 1
42.08.438.140 E init_batch: failed to prepare attention ubatches
42.08.438.141 W decode: failed to find a memory slot for batch of size 32
42.08.438.150 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 16, ret = 1
42.08.441.011 E init_batch: failed to prepare attention ubatches
42.08.441.012 W decode: failed to find a memory slot for batch of size 16
42.08.441.021 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 8, ret = 1
42.08.443.732 E init_batch: failed to prepare attention ubatches
42.08.443.733 W decode: failed to find a memory slot for batch of size 8
42.08.443.742 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 4, ret = 1
42.08.446.599 E init_batch: failed to prepare attention ubatches
42.08.446.600 W decode: failed to find a memory slot for batch of size 4
42.08.446.608 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 2, ret = 1
42.08.449.454 E init_batch: failed to prepare attention ubatches
42.08.449.455 W decode: failed to find a memory slot for batch of size 2
42.08.449.464 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 930, n_batch = 1, ret = 1
42.08.532.984 E init_batch: failed to prepare attention ubatches
42.08.532.993 W decode: failed to find a memory slot for batch of size 93
42.08.533.084 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 512, ret = 1
42.08.540.069 E init_batch: failed to prepare attention ubatches
42.08.540.076 W decode: failed to find a memory slot for batch of size 93
42.08.540.166 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 256, ret = 1
42.08.546.733 E init_batch: failed to prepare attention ubatches
42.08.546.738 W decode: failed to find a memory slot for batch of size 93
42.08.546.820 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 128, ret = 1
42.08.552.451 E init_batch: failed to prepare attention ubatches
42.08.552.457 W decode: failed to find a memory slot for batch of size 93
42.08.552.575 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 64, ret = 1
42.08.557.387 E init_batch: failed to prepare attention ubatches
42.08.557.392 W decode: failed to find a memory slot for batch of size 64
42.08.557.459 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 32, ret = 1
42.08.561.929 E init_batch: failed to prepare attention ubatches
42.08.561.932 W decode: failed to find a memory slot for batch of size 32
42.08.562.003 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 16, ret = 1
42.08.566.125 E init_batch: failed to prepare attention ubatches
42.08.566.128 W decode: failed to find a memory slot for batch of size 16
42.08.566.195 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 8, ret = 1
42.08.569.619 E init_batch: failed to prepare attention ubatches
42.08.569.621 W decode: failed to find a memory slot for batch of size 8
42.08.569.688 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 4, ret = 1
42.08.572.835 E init_batch: failed to prepare attention ubatches
42.08.572.837 W decode: failed to find a memory slot for batch of size 4
42.08.572.896 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 2, ret = 1
42.08.575.652 E init_batch: failed to prepare attention ubatches
42.08.575.655 W decode: failed to find a memory slot for batch of size 2
42.08.575.721 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 931, n_batch = 1, ret = 1
42.08.578.288 E init_batch: failed to prepare attention ubatches
42.08.578.289 W decode: failed to find a memory slot for batch of size 1
42.08.578.349 E srv        decode: Context size has been exceeded. off = 931, n_batch = 1, ret = 1
42.08.578.350 E srv    send_error: task id = 15925, error: Context size has been exceeded.
42.08.578.354 I slot      release: id  0 | task 15925 | stop processing: n_tokens = 63178, truncated = 0
42.08.578.364 W srv          stop: cancel task, id_task = 15925
42.08.615.382 E srv    send_error: task id = 15927, error: Context size has been exceeded.
42.08.615.387 I slot      release: id  3 | task 15927 | stop processing: n_tokens = 43411, truncated = 0
42.08.615.395 W srv          stop: cancel task, id_task = 15927
42.08.636.217 E srv  update_slots: decode() failed: Context size has been exceeded.
42.08.672.045 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 106941130280
42.08.672.245 I slot launch_slot_: id  2 | task 15944 | processing task, is_child = 0
42.08.804.791 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 107046464611
42.08.805.202 I slot launch_slot_: id  1 | task 15946 | processing task, is_child = 0
42.14.188.076 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   2987, progress = 0.05, t =   4.70 s / 634.99 tokens per second
42.16.071.582 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   4011, progress = 0.06, t =   6.34 s / 632.57 tokens per second
42.17.931.262 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   5035, progress = 0.08, t =   8.18 s / 615.83 tokens per second
42.19.844.023 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   6059, progress = 0.10, t =  10.06 s / 602.20 tokens per second
42.21.809.101 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   7083, progress = 0.11, t =  12.00 s / 590.25 tokens per second
42.23.832.585 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   8107, progress = 0.13, t =  13.99 s / 579.35 tokens per second
42.25.909.715 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =   9131, progress = 0.14, t =  16.04 s / 569.09 tokens per second
42.28.039.872 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =  10155, progress = 0.16, t =  18.15 s / 559.57 tokens per second
42.30.221.745 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =  11179, progress = 0.18, t =  20.30 s / 550.57 tokens per second
42.32.453.545 I slot print_timing: id  1 | task 15946 | prompt processing, n_tokens =  12203, progress = 0.19, t =  22.51 s / 542.11 tokens per second
